Product_Identifier,Supermarket_Identifier,Product_Supermarket_Identifier,Product_Weight,Product_Fat_Content,Product_Shelf_Visibility,Product_Type,Product_Price,Supermarket_Opening_Year,Supermarket _Size,Supermarket_Location_Type,Supermarket_Type,Average_Price_per_ProductType,Product_Supermarket_Sales
FDK15,CHUKWUDI049,FDK15_CHUKWUDI049,10.8,Low Fat,0.098566832,Meat,245.76,2006,Medium,Cluster 1,Supermarket Type1,390.9528030303029,3720.16
NCJ30,CHUKWUDI046,NCJ30_CHUKWUDI046,5.82,Low Fat,0.080640478,Household,419.45,2004,Small,Cluster 1,Supermarket Type1,399.9994179894175,7215.61
FDC47,CHUKWUDI035,FDC47_CHUKWUDI035,15.0,Low Fat,0.118868155,Snack Foods,573.67,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,14844.01
DRH39,CHUKWUDI013,DRH39_CHUKWUDI013,20.7,Low Fat,0.09261307,Dairy,190.92,1994,High,Cluster 3,Supermarket Type1,409.5043428571421,765.67
FDQ40,CHUKWUDI010,FDQ40_CHUKWUDI010,11.1,Normal Fat,0.06030268900000001,Frozen Foods,439.68,2005,,Cluster 3,Grocery Store,388.07109409190423,439.43
DRF13,CHUKWUDI018,DRF13_CHUKWUDI018,12.1,Low Fat,0.029902678999999998,Soft Drinks,360.86,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,2902.89
FDN21,CHUKWUDI013,FDN21_CHUKWUDI013,18.6,Low Fat,0.07679167099999999,Snack Foods,402.56,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,9264.61
FDN23,CHUKWUDI049,FDN23_CHUKWUDI049,6.575,Normal Fat,0.075625152,Breads,364.36,2006,Medium,Cluster 1,Supermarket Type1,399.1672262773725,7982.94
FDN21,CHUKWUDI046,FDN21_CHUKWUDI046,18.6,Low Fat,0.076855628,Snack Foods,402.56,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,1208.43
FDI41,CHUKWUDI046,FDI41_CHUKWUDI046,18.5,Normal Fat,0.06225692099999999,Frozen Foods,370.1,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,5149.96
FDV22,CHUKWUDI045,FDV22_CHUKWUDI045,14.85,Normal Fat,0.009958940999999999,Snack Foods,394.91,2009,,Cluster 2,Supermarket Type1,395.3521899736158,7040.84
FDQ14,CHUKWUDI018,FDQ14_CHUKWUDI018,9.27,Low Fat,0.062038986,Dairy,370.01,2016,Medium,Cluster 3,Supermarket Type2,409.5043428571421,4494.15
NCT05,CHUKWUDI045,NCT05_CHUKWUDI045,10.895,Low Fat,0.020994339,Health and Hygiene,639.17,2009,,Cluster 2,Supermarket Type1,367.1430293159605,10865.86
DRB24,CHUKWUDI049,DRB24_CHUKWUDI049,8.785,Low Fat,0.020609218000000002,Soft Drinks,387.91,2006,Medium,Cluster 1,Supermarket Type1,386.99823754789264,10040.26
FDX48,CHUKWUDI018,FDX48_CHUKWUDI018,17.75,Normal Fat,0.038042232999999995,Baking Goods,385.66,2016,Medium,Cluster 3,Supermarket Type2,364.91892441860455,8495.61
NCQ42,CHUKWUDI049,NCQ42_CHUKWUDI049,20.35,Low Fat,0.039329257,Household,319.17,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,7312.15
FDK44,CHUKWUDI045,FDK44_CHUKWUDI045,16.6,Low Fat,0.122475364,Fruits and Vegetables,438.93,2009,,Cluster 2,Supermarket Type1,398.2481124497989,868.87
FDW45,CHUKWUDI045,FDW45_CHUKWUDI045,18.0,Low Fat,0.039090105,Snack Foods,371.1,2009,,Cluster 2,Supermarket Type1,395.3521899736158,10299.93
FDG45,CHUKWUDI035,FDG45_CHUKWUDI035,8.1,Low Fat,0.128011859,Fruits and Vegetables,527.48,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,15929.27
FDZ09,CHUKWUDI010,FDZ09_CHUKWUDI010,17.6,Low Fat,0.17554588899999998,Snack Foods,409.22,2005,,Cluster 3,Grocery Store,395.3521899736158,409.47
FDI14,CHUKWUDI018,FDI14_CHUKWUDI018,14.1,Low Fat,0.090043082,Canned,350.37,2016,Medium,Cluster 3,Supermarket Type2,391.7176329787233,2117.24
FDL09,CHUKWUDI013,FDL09_CHUKWUDI013,19.6,Normal Fat,0.127929521,Snack Foods,418.7,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,9227.99
NCZ05,CHUKWUDI013,NCZ05_CHUKWUDI013,8.485,Low Fat,0.058083830999999995,Health and Hygiene,258.0,1994,High,Cluster 3,Supermarket Type1,367.1430293159605,1805.98
FDD16,CHUKWUDI010,FDD16_CHUKWUDI010,20.5,Low Fat,0.060847634000000005,Frozen Foods,187.67,2005,,Cluster 3,Grocery Store,388.07109409190423,372.85
FDX52,CHUKWUDI018,FDX52_CHUKWUDI018,11.5,Normal Fat,0.042173667000000005,Frozen Foods,486.71,2016,Medium,Cluster 3,Supermarket Type2,388.07109409190423,5792.46
FDD17,CHUKWUDI017,FDD17_CHUKWUDI017,7.5,Low Fat,0.032811503,Frozen Foods,599.23,2014,,Cluster 2,Supermarket Type1,388.07109409190423,6536.49
FDL03,CHUKWUDI027,FDL03_CHUKWUDI027,,Normal Fat,0.026949462999999996,Meat,494.28,1992,Medium,Cluster 3,Supermarket Type3,390.9528030303029,12275.69
NCM43,CHUKWUDI019,NCM43_CHUKWUDI019,,Low Fat,0.03409886,Others,406.55,1992,Small,Cluster 1,Grocery Store,388.6077000000003,2039.01
FDK33,CHUKWUDI019,FDK33_CHUKWUDI019,,Low Fat,0.019671473000000002,Snack Foods,536.89,1992,Small,Cluster 1,Grocery Store,395.3521899736158,532.64
FDR04,CHUKWUDI049,FDR04_CHUKWUDI049,7.075,Low Fat,0.022602061,Frozen Foods,245.27,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,3645.26
NCN30,CHUKWUDI013,NCN30_CHUKWUDI013,16.35,Low Fat,0.016979063,Household,243.6,1994,High,Cluster 3,Supermarket Type1,399.9994179894175,1930.82
FDR19,CHUKWUDI017,FDR19_CHUKWUDI017,13.5,Normal Fat,0.16062411599999998,Fruits and Vegetables,367.53,2014,,Cluster 2,Supermarket Type1,398.2481124497989,6925.98
NCW30,CHUKWUDI035,NCW30_CHUKWUDI035,5.21,Low Fat,0.011007815,Household,648.99,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,7122.4
FDN46,CHUKWUDI049,FDN46_CHUKWUDI049,7.21,Normal Fat,0.144856342,Snack Foods,251.33,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,2819.66
FDX16,CHUKWUDI046,FDX16_CHUKWUDI046,17.85,Ultra Low fat,0.065810045,Frozen Foods,372.76,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,5617.69
FDX47,CHUKWUDI013,FDX47_CHUKWUDI013,6.55,Normal Fat,0.034575546,Breads,391.32,1994,High,Cluster 3,Supermarket Type1,399.1672262773725,3928.22
DRF23,CHUKWUDI017,DRF23_CHUKWUDI017,4.61,Low Fat,0.123346085,Hard Drinks,431.35,2014,,Cluster 2,Supermarket Type1,376.59880597014916,9158.08
FDN34,CHUKWUDI017,FDN34_CHUKWUDI017,15.6,Normal Fat,0.046023105,Snack Foods,423.03,2014,,Cluster 2,Supermarket Type1,395.3521899736158,6341.75
FDC45,CHUKWUDI045,FDC45_CHUKWUDI045,17.0,Low Fat,0.136008489,Fruits and Vegetables,429.28,2009,,Cluster 2,Supermarket Type1,398.2481124497989,4277.77
FDG46,CHUKWUDI013,FDG46_CHUKWUDI013,8.63,Normal Fat,0.032882271,Snack Foods,283.88,1994,High,Cluster 3,Supermarket Type1,395.3521899736158,6831.11
DRK37,CHUKWUDI019,DRK37_CHUKWUDI019,,Low Fat,0.077046505,Soft Drinks,473.63,1992,Small,Cluster 1,Grocery Store,386.99823754789264,1897.53
NCN05,CHUKWUDI018,NCN05_CHUKWUDI018,8.235,Low Fat,0.014518575,Health and Hygiene,455.49,2016,Medium,Cluster 3,Supermarket Type2,367.1430293159605,5950.59
FDA19,CHUKWUDI013,FDA19_CHUKWUDI013,7.52,Ultra Low fat,0.055081622999999996,Fruits and Vegetables,322.25,1994,High,Cluster 3,Supermarket Type1,398.2481124497989,5139.98
NCB42,CHUKWUDI018,NCB42_CHUKWUDI018,11.8,Low Fat,0.008596051,Health and Hygiene,288.37,2016,Medium,Cluster 3,Supermarket Type2,367.1430293159605,4054.72
NCA17,CHUKWUDI017,NCA17_CHUKWUDI017,20.6,Low Fat,0.045675104,Health and Hygiene,377.35,2014,,Cluster 2,Supermarket Type1,367.1430293159605,10066.9
FDB59,CHUKWUDI045,FDB59_CHUKWUDI045,18.25,Low Fat,0.015309885,Snack Foods,494.02,2009,,Cluster 2,Supermarket Type1,395.3521899736158,5952.25
NCR54,CHUKWUDI019,NCR54_CHUKWUDI019,,Low Fat,0.158562708,Household,486.78,1992,Small,Cluster 1,Grocery Store,399.9994179894175,491.03
FDE04,CHUKWUDI045,FDE04_CHUKWUDI045,19.75,Normal Fat,0.018059621,Frozen Foods,449.42,2009,,Cluster 2,Supermarket Type1,388.07109409190423,5842.4
NCQ54,CHUKWUDI010,NCQ54_CHUKWUDI010,17.7,Low Fat,0.020993364,Household,417.12,2005,,Cluster 3,Grocery Store,399.9994179894175,421.12
NCD43,CHUKWUDI010,NCD43_CHUKWUDI010,8.85,Low Fat,0.026814123999999998,Household,259.49,2005,,Cluster 3,Grocery Store,399.9994179894175,525.98
FDD52,CHUKWUDI018,FDD52_CHUKWUDI018,18.25,Normal Fat,0.184041545,Dairy,275.39,2016,Medium,Cluster 3,Supermarket Type2,409.5043428571421,4668.92
FDQ10,CHUKWUDI035,FDQ10_CHUKWUDI035,12.85,Low Fat,0.033172957,Snack Foods,430.11,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,13364.27
FDY59,CHUKWUDI046,FDY59_CHUKWUDI046,8.195,Low Fat,0.031403441000000004,Baking Goods,234.62,2004,Small,Cluster 1,Supermarket Type1,364.91892441860455,1619.56
NCA42,CHUKWUDI017,NCA42_CHUKWUDI017,6.965,Low Fat,0.028710065,Household,395.4,2014,,Cluster 2,Supermarket Type1,399.9994179894175,6734.57
FDU01,CHUKWUDI046,FDU01_CHUKWUDI046,20.25,Normal Fat,0.011995271000000002,Canned,461.48,2004,Small,Cluster 1,Supermarket Type1,391.7176329787233,12493.74
FDA35,CHUKWUDI049,FDA35_CHUKWUDI049,14.85,Normal Fat,0.053921264,Baking Goods,307.52,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,4900.29
FDT58,CHUKWUDI035,FDT58_CHUKWUDI035,9.0,Low Fat,0.085938463,Snack Foods,421.7,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,3355.63
FDS01,CHUKWUDI045,FDS01_CHUKWUDI045,11.6,Low Fat,0.017780986000000002,Canned,443.42,2009,,Cluster 2,Supermarket Type1,391.7176329787233,4444.22
FDJ33,CHUKWUDI017,FDJ33_CHUKWUDI017,8.895,Normal Fat,0.088821765,Snack Foods,312.93,2014,,Cluster 2,Supermarket Type1,395.3521899736158,7390.38
FDI04,CHUKWUDI035,FDI04_CHUKWUDI035,13.65,Normal Fat,0.072898645,Frozen Foods,495.36,2011,Small,Cluster 2,Supermarket Type1,388.07109409190423,4943.57
FDS31,CHUKWUDI027,FDS31_CHUKWUDI027,,Normal Fat,0.043978369,Fruits and Vegetables,446.08,1992,Medium,Cluster 3,Supermarket Type3,398.2481124497989,6315.11
FDT55,CHUKWUDI017,FDT55_CHUKWUDI017,13.6,Normal Fat,0.043902087,Fruits and Vegetables,392.74,2014,,Cluster 2,Supermarket Type1,398.2481124497989,13807.03
FDF57,CHUKWUDI017,FDF57_CHUKWUDI017,14.5,Normal Fat,0.059160135,Fruits and Vegetables,426.86,2014,,Cluster 2,Supermarket Type1,398.2481124497989,5113.34
NCZ17,CHUKWUDI010,NCZ17_CHUKWUDI010,12.15,Low Fat,0.132952286,Health and Hygiene,94.13,2005,,Cluster 3,Grocery Store,367.1430293159605,94.88
FDO40,CHUKWUDI010,FDO40_CHUKWUDI010,17.1,Low Fat,0.054612768,Frozen Foods,375.6,2005,,Cluster 3,Grocery Store,388.07109409190423,1491.39
FDD35,CHUKWUDI013,FDD35_CHUKWUDI013,12.15,Ultra Low fat,0.025842905,Starchy Foods,299.61,1994,High,Cluster 3,Supermarket Type1,421.2993827160495,1498.05
FDW57,CHUKWUDI017,FDW57_CHUKWUDI017,8.31,Normal Fat,0.116331694,Snack Foods,442.26,2014,,Cluster 2,Supermarket Type1,395.3521899736158,7526.87
DRK01,CHUKWUDI049,DRK01_CHUKWUDI049,7.63,Low Fat,0.061159245999999994,Soft Drinks,231.36,2006,Medium,Cluster 1,Supermarket Type1,386.99823754789264,4018.1
FDB58,CHUKWUDI019,FDB58_CHUKWUDI019,,Normal Fat,0.02363057,Snack Foods,354.29,1992,Small,Cluster 1,Grocery Store,395.3521899736158,1063.62
NCN07,CHUKWUDI010,NCN07_CHUKWUDI010,18.5,Low Fat,0.056816465,Others,330.32,2005,,Cluster 3,Grocery Store,388.6077000000003,659.14
FDE46,CHUKWUDI019,FDE46_CHUKWUDI019,,Low Fat,0.027610698,Snack Foods,373.84,1992,Small,Cluster 1,Grocery Store,395.3521899736158,1511.37
NCV41,CHUKWUDI010,NCV41_CHUKWUDI010,14.35,Low Fat,0.028519419,Health and Hygiene,273.06,2005,,Cluster 3,Grocery Store,367.1430293159605,552.61
DRJ51,CHUKWUDI017,DRJ51_CHUKWUDI017,14.1,Low Fat,0.08849163,Dairy,577.92,2014,,Cluster 2,Supermarket Type1,409.5043428571421,19005.26
FDY21,CHUKWUDI045,FDY21_CHUKWUDI045,15.1,Low Fat,0.17383312899999998,Snack Foods,491.28,2009,,Cluster 2,Supermarket Type1,395.3521899736158,11784.66
FDJ28,CHUKWUDI017,FDJ28_CHUKWUDI017,12.3,Low Fat,0.021984639,Frozen Foods,478.04,2014,,Cluster 2,Supermarket Type1,388.07109409190423,4810.41
FDA47,CHUKWUDI018,FDA47_CHUKWUDI018,10.5,Normal Fat,0.117149075,Baking Goods,410.3,2016,Medium,Cluster 3,Supermarket Type2,364.91892441860455,4485.83
FDP07,CHUKWUDI035,FDP07_CHUKWUDI035,18.2,Low Fat,0.089884775,Fruits and Vegetables,487.78,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,9329.52
FDZ57,CHUKWUDI035,FDZ57_CHUKWUDI035,10.0,Normal Fat,0.037757166,Snack Foods,317.0,2011,Small,Cluster 2,Supermarket Type1,395.3521899736158,3212.49
NCL06,CHUKWUDI045,NCL06_CHUKWUDI045,14.65,Low Fat,0.072212787,Household,652.4,2009,,Cluster 2,Supermarket Type1,399.9994179894175,7195.63
FDV35,CHUKWUDI046,FDV35_CHUKWUDI046,19.5,Low Fat,0.12820600099999999,Breads,389.83,2004,Small,Cluster 1,Supermarket Type1,399.1672262773725,9695.71
FDQ58,CHUKWUDI018,FDQ58_CHUKWUDI018,7.315,Low Fat,0.015364173,Snack Foods,385.84,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,10719.38
FDE20,CHUKWUDI035,FDE20_CHUKWUDI035,11.35,Normal Fat,0.00552947,Fruits and Vegetables,423.2,2011,Small,Cluster 2,Supermarket Type1,398.2481124497989,5942.27
FDR02,CHUKWUDI046,FDR02_CHUKWUDI046,16.7,Low Fat,0.022065676,Dairy,276.47,2004,Small,Cluster 1,Supermarket Type1,409.5043428571421,3891.6
NCN42,CHUKWUDI018,NCN42_CHUKWUDI018,20.25,Low Fat,0.014280553999999999,Household,370.1,2016,Medium,Cluster 3,Supermarket Type2,399.9994179894175,2942.84
FDQ21,CHUKWUDI018,FDQ21_CHUKWUDI018,21.25,Low Fat,0.019502354,Snack Foods,302.19,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,7876.41
NCT42,CHUKWUDI045,NCT42_CHUKWUDI045,5.88,Low Fat,0.024937792,Household,371.1,2009,,Cluster 2,Supermarket Type1,399.9994179894175,5219.87
FDX09,CHUKWUDI027,FDX09_CHUKWUDI027,,Low Fat,0.064933297,Snack Foods,437.09,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,11909.5
DRN47,CHUKWUDI017,DRN47_CHUKWUDI017,12.1,Low Fat,0.016921927,Hard Drinks,445.92,2014,,Cluster 2,Supermarket Type1,376.59880597014916,10785.96
DRA59,CHUKWUDI018,DRA59_CHUKWUDI018,8.27,Normal Fat,0.128449055,Soft Drinks,466.48,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,11105.54
FDE17,CHUKWUDI046,FDE17_CHUKWUDI046,20.1,Normal Fat,0.054455495,Frozen Foods,373.84,2004,Small,Cluster 1,Supermarket Type1,388.07109409190423,7178.99
FDV58,CHUKWUDI049,FDV58_CHUKWUDI049,20.85,Low Fat,0.121438886,Snack Foods,490.36,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,3914.9
FDP60,CHUKWUDI049,FDP60_CHUKWUDI049,17.35,Low Fat,0.056005781,Baking Goods,248.0,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,3795.06
FDK50,CHUKWUDI013,FDK50_CHUKWUDI013,7.96,Low Fat,0.028339599,Canned,406.22,1994,High,Cluster 3,Supermarket Type1,391.7176329787233,4449.21
NCI55,CHUKWUDI049,NCI55_CHUKWUDI049,18.6,Low Fat,0.012673238,Household,303.85,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,10051.92
FDM13,CHUKWUDI017,FDM13_CHUKWUDI017,6.425,Low Fat,0.063532672,Breakfast,332.66,2014,,Cluster 2,Supermarket Type1,395.34833333333324,3606.97
FDC29,CHUKWUDI018,FDC29_CHUKWUDI018,8.39,Normal Fat,0.024304264,Frozen Foods,285.04,2016,Medium,Cluster 3,Supermarket Type2,388.07109409190423,3721.82
FDJ57,CHUKWUDI019,FDJ57_CHUKWUDI019,,Normal Fat,0.0,Seafood,460.9,1992,Small,Cluster 1,Grocery Store,401.9480487804876,464.4
NCY06,CHUKWUDI017,NCY06_CHUKWUDI017,15.25,Low Fat,0.06153089,Household,330.74,2014,,Cluster 2,Supermarket Type1,399.9994179894175,4241.15
FDA34,CHUKWUDI017,FDA34_CHUKWUDI017,11.5,Low Fat,0.014944613999999998,Starchy Foods,429.52,2014,,Cluster 2,Supermarket Type1,421.2993827160495,14281.41
FDN16,CHUKWUDI013,FDN16_CHUKWUDI013,12.6,Normal Fat,0.06264811099999999,Frozen Foods,262.25,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,4901.95
FDV15,CHUKWUDI046,FDV15_CHUKWUDI046,10.3,Ultra Low fat,0.146172453,Meat,258.41,2004,Small,Cluster 1,Supermarket Type1,390.9528030303029,8049.52
DRN11,CHUKWUDI045,DRN11_CHUKWUDI045,7.85,Low Fat,0.163310805,Hard Drinks,358.86,2009,,Cluster 2,Supermarket Type1,376.59880597014916,9071.53
NCE18,CHUKWUDI045,NCE18_CHUKWUDI045,10.0,Low Fat,0.021468792,Household,629.19,2009,,Cluster 2,Supermarket Type1,399.9994179894175,10611.19
FDR46,CHUKWUDI017,FDR46_CHUKWUDI017,16.85,Low Fat,0.0,Snack Foods,365.19,2014,,Cluster 2,Supermarket Type1,395.3521899736158,6591.42
FDG05,CHUKWUDI045,FDG05_CHUKWUDI045,11.0,Normal Fat,0.088025298,Frozen Foods,395.16,2009,,Cluster 2,Supermarket Type1,388.07109409190423,6649.68
FDA37,CHUKWUDI046,FDA37_CHUKWUDI046,7.81,Normal Fat,0.055226755,Canned,307.76,2004,Small,Cluster 1,Supermarket Type1,391.7176329787233,2178.83
FDU56,CHUKWUDI027,FDU56_CHUKWUDI027,,Low Fat,0.0,Fruits and Vegetables,461.82,1992,Medium,Cluster 3,Supermarket Type3,398.2481124497989,20286.93
FDR15,CHUKWUDI017,FDR15_CHUKWUDI017,9.3,Normal Fat,0.03362713,Meat,390.33,2014,,Cluster 2,Supermarket Type1,390.9528030303029,1551.31
FDT59,CHUKWUDI045,FDT59_CHUKWUDI045,13.65,Low Fat,0.015943701,Breads,579.92,2009,,Cluster 2,Supermarket Type1,399.1672262773725,8062.84
NCV54,CHUKWUDI049,NCV54_CHUKWUDI049,11.1,Low Fat,0.033160417000000005,Household,299.03,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,5629.34
FDZ36,CHUKWUDI035,FDZ36_CHUKWUDI035,6.035,Normal Fat,0.06577134400000001,Baking Goods,463.31,2011,Small,Cluster 2,Supermarket Type1,364.91892441860455,9321.2
DRJ23,CHUKWUDI045,DRJ23_CHUKWUDI045,18.35,Low Fat,0.041753387,Hard Drinks,469.22,2009,,Cluster 2,Supermarket Type1,376.59880597014916,7090.77
FDB22,CHUKWUDI049,FDB22_CHUKWUDI049,8.02,Low Fat,0.11161392099999999,Snack Foods,381.75,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,8458.99
FDP28,CHUKWUDI017,FDP28_CHUKWUDI017,13.65,Normal Fat,0.081096613,Frozen Foods,653.23,2014,,Cluster 2,Supermarket Type1,388.07109409190423,7829.81
FDY25,CHUKWUDI027,FDY25_CHUKWUDI027,,Low Fat,0.033809913,Canned,451.49,1992,Medium,Cluster 3,Supermarket Type3,391.7176329787233,19920.74
FDR19,CHUKWUDI046,FDR19_CHUKWUDI046,13.5,Normal Fat,0.159720671,Fruits and Vegetables,369.03,2004,Small,Cluster 1,Supermarket Type1,398.2481124497989,10206.71
FDN39,CHUKWUDI010,FDN39_CHUKWUDI010,19.35,Normal Fat,0.10966769800000001,Meat,415.2,2005,,Cluster 3,Grocery Store,390.9528030303029,1677.82
FDS36,CHUKWUDI049,FDS36_CHUKWUDI049,8.38,Normal Fat,0.046960237,Baking Goods,279.64,2006,Medium,Cluster 1,Supermarket Type1,364.91892441860455,7415.35
FDM21,CHUKWUDI045,FDM21_CHUKWUDI045,20.2,Low Fat,0.06449461,Snack Foods,648.16,2009,,Cluster 2,Supermarket Type1,395.3521899736158,7729.94
FDE34,CHUKWUDI017,FDE34_CHUKWUDI017,9.195,Low Fat,0.10850167599999999,Snack Foods,459.16,2014,,Cluster 2,Supermarket Type1,395.3521899736158,5907.31
FDV22,CHUKWUDI049,FDV22_CHUKWUDI049,14.85,Normal Fat,0.009954237,Snack Foods,395.66,2006,Medium,Cluster 1,Supermarket Type1,395.3521899736158,6649.68
NCK06,CHUKWUDI010,NCK06_CHUKWUDI010,5.03,Low Fat,0.014472516000000001,Household,305.19,2005,,Cluster 3,Grocery Store,399.9994179894175,302.94
NCT29,CHUKWUDI046,NCT29_CHUKWUDI046,12.6,Low Fat,0.064110725,Health and Hygiene,305.85,2004,Small,Cluster 1,Supermarket Type1,367.1430293159605,609.21
FDX40,CHUKWUDI013,FDX40_CHUKWUDI013,12.85,Low Fat,0.098910759,Frozen Foods,94.04,1994,High,Cluster 3,Supermarket Type1,388.07109409190423,772.33
DRD60,CHUKWUDI018,DRD60_CHUKWUDI018,15.7,Ultra Low fat,0.037383778,Soft Drinks,449.41,2016,Medium,Cluster 3,Supermarket Type2,386.99823754789264,4544.09
NCF42,CHUKWUDI027,NCF42_CHUKWUDI027,,Low Fat,0.16657250099999998,Household,440.43,1992,Medium,Cluster 3,Supermarket Type3,399.9994179894175,9227.99
FDG53,CHUKWUDI018,FDG53_CHUKWUDI018,10.0,Low Fat,0.046043735999999995,Frozen Foods,351.55,2016,Medium,Cluster 3,Supermarket Type2,388.07109409190423,5942.27
NCB06,CHUKWUDI017,NCB06_CHUKWUDI017,17.6,Low Fat,0.082797778,Health and Hygiene,403.73,2014,,Cluster 2,Supermarket Type1,367.1430293159605,8788.56
DRF23,CHUKWUDI049,DRF23_CHUKWUDI049,4.61,Low Fat,0.122843005,Hard Drinks,431.1,2006,Medium,Cluster 1,Supermarket Type1,376.59880597014916,3924.89
FDP34,CHUKWUDI046,FDP34_CHUKWUDI046,12.85,Low Fat,0.137227848,Snack Foods,388.91,2004,Small,Cluster 1,Supermarket Type1,395.3521899736158,10561.25
FDY34,CHUKWUDI027,FDY34_CHUKWUDI027,,Normal Fat,0.010928678,Snack Foods,417.71,1992,Medium,Cluster 3,Supermarket Type3,395.3521899736158,16163.96
FDO40,CHUKWUDI049,FDO40_CHUKWUDI049,17.1,Low Fat,0.032678839,Frozen Foods,376.85,2006,Medium,Cluster 1,Supermarket Type1,388.07109409190423,7829.81
FDF53,CHUKWUDI035,FDF53_CHUKWUDI035,20.75,Normal Fat,0.083590755,Frozen Foods,455.58,2011,Small,Cluster 2,Supermarket Type1,388.07109409190423,7668.35
FDC35,CHUKWUDI027,FDC35_CHUKWUDI027,,Low Fat,0.12224284699999999,Starchy Foods,518.91,1992,Medium,Cluster 3,Supermarket Type3,421.2993827160495,11388.51
FDR32,CHUKWUDI019,FDR32_CHUKWUDI019,,Normal Fat,0.150238656,Fruits and Vegetables,573.42,1992,Small,Cluster 1,Grocery Store,398.2481124497989,570.92
NCG07,CHUKWUDI045,NCG07_CHUKWUDI045,12.3,Low Fat,0.052608525,Household,478.13,2009,,Cluster 2,Supermarket Type1,399.9994179894175,6641.36
FDS32,CHUKWUDI010,FDS32_CHUKWUDI010,17.75,Normal Fat,0.049634572,Fruits and Vegetables,350.71,2005,,Cluster 3,Grocery Store,398.2481124497989,702.42
FDM09,CHUKWUDI018,FDM09_CHUKWUDI018,11.15,Normal Fat,0.086281593,Snack Foods,426.45,2016,Medium,Cluster 3,Supermarket Type2,395.3521899736158,3395.58
DRF27,CHUKWUDI013,DRF27_CHUKWUDI013,8.93,Low Fat,0.028393624,Dairy,383.59,1994,High,Cluster 3,Supermarket Type1,409.5043428571421,3445.52
NCX18,CHUKWUDI049,NCX18_CHUKWUDI049,14.15,Low Fat,0.0,Household,492.78,2006,Medium,Cluster 1,Supermarket Type1,399.9994179894175,9329.52
NCW53,CHUKWUDI017,NCW53_CHUKWUDI017,18.35,Low Fat,0.03066757,Health and Hygiene,483.54,2014,,Cluster 2,Supermarket Type1,367.1430293159605,5291.45
FDV11,CHUKWUDI010,FDV11_CHUKWUDI010,9.1,Normal Fat,0.136695145,Breads,433.51,2005,,Cluster 3,Grocery Store,399.1672262773725,2188.82
FDH44,CHUKWUDI045,FDH44_CHUKWUDI045,19.1,Normal Fat,0.025924622999999997,Fruits and Vegetables,370.1,2009,,Cluster 2,Supermarket Type1,398.2481124497989,9564.22
FDA22,CHUKWUDI027,FDA22_CHUKWUDI027,,Low Fat,0.0,Starchy Foods,418.79,1992,Medium,Cluster 3,Supermarket Type3,421.2993827160495,10862.53
FDY44,CHUKWUDI027,FDY44_CHUKWUDI027,,Normal Fat,0.024286377999999997,Fruits and Vegetables,486.78,1992,Medium,Cluster 3,Supermarket Type3,398.2481124497989,14730.83
NCA29,CHUKWUDI035,NCA29_CHUKWUDI035,10.5,Low Fat,0.027271252000000003,Household,429.03,2011,Small,Cluster 2,Supermarket Type1,399.9994179894175,6416.65
FDU01,CHUKWUDI027,FDU01_CHUKWUDI027,,Normal Fat,0.011937183,Canned,461.98,1992,Medium,Cluster 3,Supermarket Type3,391.7176329787233,11105.54
FDV51,CHUKWUDI017,FDV51_CHUKWUDI017,16.35,Low Fat,0.03272295,Meat,414.46,2014,,Cluster 2,Supermarket Type1,390.9528030303029,4559.07
DRE49,CHUKWUDI017,DRE49_CHUKWUDI017,20.75,Low Fat,0.021370201000000002,Soft Drinks,382.51,2014,,Cluster 2,Supermarket Type1,386.99823754789264,5692.59
FDO22,CHUKWUDI010,FDO22_CHUKWUDI010,13.5,Normal Fat,0.029893094,Snack Foods,202.74,2005,,Cluster 3,Grocery Store,395.3521899736158,399.48
